nb,nc,date,Bob,Bill,Garfield,Calvin,Bart,Thor,Goku,Linus,Mulder,Jonny,Skinner,Oliver,Khan,Elmer,Hannibal,Tom,Barney,Fred,Kyle,Ned,Mario,Bashful,Dopey,Sleepy,Hungry,Hal,Claude,Jacques,Phineas,Ferb,Riker,Homer,Ralph,Charles,Howard,Dexter,Rudy,Edwin,Arthur,Bert,Ernie,Milo,Marvin,Luke,Bender,Victor,Pete,Icarus,Daedalus,Mack,Verne,Marcus,Loki,Herschel,Neil,Isaac,Bruce,Zeke,Jeffrey,Milton,Tony,Jackson,Sam,Hank,Bridget,Butterworth,St√©phane,Julia,Justin,Archimedes,Richards,Kiroshi,Landers,Doucette,Moses,Fred_Deltan,Fred_Carleon,Kal,Denu,Gina,Vinnie,Yoshi,Vickers,Henry,Valter
2,38,2188-05-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Zeta Tucanae,GL 54,GL 54,GL 54,GL 54,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Sol,Sol,Sol,Omicron2 Eridani,#no_location#,#no_location#,#no_location#,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol
2,39,2188-08-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Zeta Tucanae,GL 54,GL 54,GL 54,Epsilon Eridani,,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Sol,Sol,Sol,Omicron2 Eridani,#no_location#,#no_location#,#no_location#,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol
2,40,2178-02-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Zeta Tucanae,GL 54,GL 54,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Sol,Sol,Sol,Omicron2 Eridani,#no_location#,#no_location#,#no_location#,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol
2,41,2182-07-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Zeta Tucanae,GL 54,GL 54,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Sol,Sol,Sol,Omicron2 Eridani,#no_location#,#no_location#,#no_location#,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol
2,42,2193-03-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Zeta Tucanae,GL 54,GL 54,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Sol,Sol,Sol,Omicron2 Eridani,#no_location#,#no_location#,#no_location#,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol
2,43,2178-03-01,Delta Eridani,Sol,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Zeta Tucanae,GL 54,GL 54,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Sol,Sol,Sol,Omicron2 Eridani,#no_location#,#no_location#,#no_location#,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,44,2189-03-01,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Eridani,Sol,Sol,Sol,Epsilon Eridani,#no_location#,#no_location#,#no_location#,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Epsilon Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,45,2193-08-01,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Eridani,Sol,Sol,Sol,Epsilon Eridani,#no_location#,#no_location#,#no_location#,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Epsilon Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,46,2190-02-01,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol,Sol,Sol,Epsilon Indi,#no_location#,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Epsilon Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,47,2182-09-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol,Sol,Sol,Epsilon Indi,#no_location#,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,48,2193-09-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol,Sol,Sol,Epsilon Indi,#no_location#,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,49,2195-03-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Indi,Sol,Sol,Sol,Epsilon Indi,#no_location#,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,Epsilon Eridani,#no_location#,Epsilon Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Omicron2 Eridani,Epsilon Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,50,2195-11-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Sol,Sol,Sol,Epsilon Indi,#no_location#,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,82 Eridani,82 Eridani,82 Eridani,#no_location#,82 Eridani,Omicron2 Eridani,82 Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,51,2195-04-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,82 Eridani,Sol,Sol,Sol,Epsilon Indi,Omicron2 Eridani_Vulcan,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Delta Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,82 Eridani,82 Eridani,82 Eridani,#no_location#,82 Eridani,Omicron2 Eridani,82 Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,52,2195-12-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Eridani,Sol,Sol,Sol,Epsilon Indi,Omicron2 Eridani_Vulcan,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Epsilon Eridani,,,Epsilon Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,82 Eridani,82 Eridani,82 Eridani,#no_location#,82 Eridani,Omicron2 Eridani,82 Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,53,2196-04-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,GL 877,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,GL 877,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,GL 877,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Eridani,Sol,Sol,Sol,Epsilon Indi,Omicron2 Eridani_Vulcan,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Epsilon Eridani,,,Epsilon Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,82 Eridani,82 Eridani,82 Eridani,#no_location#,82 Eridani,Omicron2 Eridani,82 Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,54,2197-10-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,GL 877,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,GL 877,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,GL 877,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Eridani,Sol,Sol,Sol,Epsilon Indi,Omicron2 Eridani_Vulcan,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Epsilon Eridani,,,Epsilon Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,82 Eridani,82 Eridani,82 Eridani,#no_location#,82 Eridani,Omicron2 Eridani,82 Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,55,2204-10-01,Delta Eridani,GL 54,Epsilon Eridani,82 Eridani,Epsilon Eridani,GL 877,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,GL 877,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,GL 877,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Eridani,Sol,Sol,Sol,Epsilon Indi,Omicron2 Eridani_Vulcan,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Epsilon Eridani,,,Epsilon Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,82 Eridani,82 Eridani,82 Eridani,#no_location#,82 Eridani,Omicron2 Eridani,82 Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
2,56,2183-01-01,Delta Eridani,GL 54,Epsilon Eridani,82 Eridani,Epsilon Eridani,GL 877,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,#no_location#,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,GL 877,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,GL 877,#no_location#,#no_location#,#no_location#,#no_location#,Epsilon Eridani,Sol,Sol,Sol,Epsilon Indi,Omicron2 Eridani_Vulcan,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,Delta Eridani,,,Epsilon Eridani,Delta Eridani,#no_location#,#no_location#,#no_location#,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,#no_location#,11 Leonis Minoris,82 Eridani,82 Eridani,82 Eridani,#no_location#,82 Eridani,Omicron2 Eridani,82 Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
